Timestamp,Source IP,Destination IP,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Label,byte_ratio,packet_ratio,bytes_per_packet,connection_intensity,byte_rate,host_byte_deviation,host_packet_deviation,host_activity_level,anomaly_score,y_pred
2025-01-01 00:02:18, 192.168.185.58 , 192.168.21.130 ,27879,3389,43772,3389, allow ,9.920541307101956,12808,7535,3.6109179126442243,6.0112671744041615,27,9, APT_LateralMovement,0.530456511574938,1.029619417181158,6.3113913941324915,0.08455738802806305,7.97331829315315,0.8755127033311555,0.6536244334984048,1.3862943611198906,0.1516780090123555,1
2025-01-01 00:02:18, 192.168.185.58 , 192.168.67.172 ,47990,445,0,0, deny  ,9.194109358865765,9838,0,0.6931471805599453,0.0,1,0, APT_LateralMovement,9.194109358865765,0.6931471805599453,8.501063809486354,0.6931471805599453,9.194109358865765,0.35237024910789344,0.9591348389208239,1.0986122886681098,0.1370305669204861,1
2025-01-01 00:02:18, 192.168.230.169, 8.51.186.130   ,55384,80,55351,80, allow ,9.363576347875041,1929,9726,2.833213344056216,4.912654885736052,4,12, Normal,-1.617385520970509,-0.9555114450274365,6.531734746146405,0.11122563511022437,7.586902779336096,0.0,0.0,0.6931471805599453,0.17506546044322024,1
2025-01-01 00:02:22, 192.168.6.184  , 192.168.217.176,27148,445,33717,445, allow ,4.663439094112067,105,0,0.6931471805599453,1.0986122886681098,1,0, APT_Recon,4.663439094112067,0.6931471805599453,3.979681653901961,0.2876820724517809,3.93247370883945,0.0,0.0,0.6931471805599453,0.2852557807490813,1
2025-01-01 00:02:22, 192.168.6.184  , 192.168.254.125,61555,445,0,0, drop  ,4.969813299576001,143,0,0.6931471805599453,0.0,1,0, APT_Recon,4.969813299576001,0.6931471805599453,4.283586561860629,0.6931471805599453,4.969813299576001,1.3740608608610618,1.0600032843192468,1.0986122886681098,0.2359034170058415,1
2025-01-01 00:02:24, 192.168.6.184  , 192.168.166.82 ,9027,53408,61013,53408, allow ,4.762173934797756,116,0,0.6931471805599453,1.6094379124341003,1,0, APT_Recon,4.762173934797756,0.6931471805599453,4.07753744390572,0.18232155679395465,3.816701222153176,0.03253485604973076,0.0,1.0986122886681098,0.28367784723980166,1
2025-01-01 00:02:24, 192.168.6.184  , 192.168.99.108 ,33369,23,0,0, deny  ,4.919980925828125,136,0,0.6931471805599453,0.0,1,0, APT_Recon,4.919980925828125,0.6931471805599453,4.23410650459726,0.6931471805599453,4.919980925828125,0.13992492876615495,0.0,1.0986122886681098,0.29242150397400396,1
2025-01-01 00:02:26, 192.168.129.47 , 8.6.213.235    ,19082,54079,30381,54079, allow ,10.332441296713197,24597,6115,3.871201010907891,3.5263605246161616,34,13, Normal,1.3917568507534028,0.9162907318741551,6.4627694127116895,0.8680886300562773,8.822637906282909,0.29690527239512654,0.33445254841550126,1.3862943611198906,0.12598273320588582,1
2025-01-01 00:02:27, 192.168.142.206, 8.254.92.182   ,16350,53,30837,53, allow ,10.049966018914853,13648,9506,3.9512437185814275,5.594711379601839,31,20, Normal,0.3616378894971657,0.42121346507630353,6.100922426326063,0.1736096161919331,8.163939588047423,1.084887924183221,0.9899069773682582,1.3862943611198906,0.15593352576905561,1
2025-01-01 00:02:28, 192.168.6.184  , 192.168.165.111,63370,1433,30346,1433, allow ,4.804021044733257,121,0,0.6931471805599453,1.6094379124341003,1,0, APT_Recon,4.804021044733257,0.6931471805599453,4.119037174812473,0.18232155679395465,3.8579920617024426,1.3087593847258872,0.9343354332291024,1.0986122886681098,0.23525993867167955,1
2025-01-01 00:02:28, 192.168.78.212 , 8.251.162.54   ,22072,53,7894,53, allow ,15.634649433621428,3902393,2264152,8.881697406469304,4.859812404361672,4379,2819, Normal,0.5443894734001162,0.4403118394383334,6.7541186125105455,4.039509029798292,13.866532631545294,0.0,0.0,0.6931471805599453,-0.07307217416518552,-1
2025-01-01 00:02:30, 192.168.210.120, 8.170.152.169  ,40719,53,53271,53, allow ,10.740886580744084,18365,27841,4.382026634673881,3.7612001156935624,34,45, Normal,-0.4160445427750439,-0.27329333499968156,6.360568183865726,1.042820929039694,9.180468214745284,0.0,0.0,0.6931471805599453,0.12157570993972044,1
2025-01-01 00:02:30, 192.168.25.190 , 8.252.47.47    ,34071,443,26780,443, allow ,5.697093486505405,183,114,0.6931471805599453,4.110873864173311,1,0, APT_Beacon,0.4700036292457357,0.6931471805599453,5.0072963928307415,0.016260520871780308,4.079423681802583,1.1490580207264067,0.8823643545226397,1.0986122886681098,0.2446048940304445,1
2025-01-01 00:02:32, 192.168.6.184  , 192.168.11.196 ,51665,1433,0,0, drop  ,4.564348191467836,95,0,0.6931471805599453,0.0,1,0, APT_Recon,4.564348191467836,0.6931471805599453,3.8815637979434374,0.6931471805599453,4.564348191467836,0.0,0.0,0.6931471805599453,0.311544856457927,1
2025-01-01 00:02:32, 192.168.6.184  , 192.168.193.130,16316,28767,3763,28767, allow ,4.672828834461906,106,0,0.6931471805599453,0.6931471805599453,1,0, APT_Recon,4.672828834461906,0.6931471805599453,3.9889840465642745,0.4054651081081644,4.152696919220443,0.0,0.0,0.6931471805599453,0.29382506228794114,1
2025-01-01 00:02:33, 192.168.6.184  , 192.168.50.99  ,61498,49670,63608,49670, allow ,4.962844630259907,142,0,0.6931471805599453,1.0986122886681098,1,0, APT_Recon,4.962844630259907,0.6931471805599453,4.276666119016055,0.2876820724517809,4.229221561387478,1.4112551944978093,0.8073227433608825,1.3862943611198906,0.23302701073379534,1
2025-01-01 00:02:35, 192.168.6.184  , 192.168.205.84 ,35595,30468,62612,30468, allow ,4.465908118654584,86,0,0.6931471805599453,1.791759469228055,1,0, APT_Recon,4.465908118654584,0.6931471805599453,3.784189633918261,0.15415067982725827,3.459621815723047,0.0,0.0,0.6931471805599453,0.28072811157716115,1
2025-01-01 00:02:40, 192.168.6.184  , 192.168.206.1  ,55407,23,0,0, deny  ,4.948759890378168,140,0,0.6931471805599453,0.0,1,0, APT_Recon,4.948759890378168,0.6931471805599453,4.2626798770413155,0.6931471805599453,4.948759890378168,1.2554625177454992,0.0,1.0986122886681098,0.2646843141971731,1
2025-01-01 00:02:40, 192.168.6.184  , 192.168.236.137,29404,1433,47803,1433, allow ,4.31748811353631,74,0,0.6931471805599453,1.791759469228055,1,0, APT_Recon,4.31748811353631,0.6931471805599453,3.6375861597263857,0.15415067982725827,3.314425304619912,0.0,0.0,0.6931471805599453,0.27984034258528795,1
2025-01-01 00:02:40, 192.168.6.184  , 192.168.50.55  ,18431,445,0,0, deny  ,4.77912349311153,118,0,0.6931471805599453,0.0,1,0, APT_Recon,4.77912349311153,0.6931471805599453,4.0943445622221,0.6931471805599453,4.77912349311153,1.2635190407681693,0.841364003317231,1.0986122886681098,0.2666038670518111,1
2025-01-01 00:02:40, 192.168.6.184  , 192.168.26.84  ,1081,1433,0,0, deny  ,4.406719247264253,81,0,0.6931471805599453,0.0,1,0, APT_Recon,4.406719247264253,0.6931471805599453,3.7256934272366524,0.6931471805599453,4.406719247264253,0.0,0.0,0.6931471805599453,0.3189495341814457,1
2025-01-01 00:02:45, 192.168.6.184  , 192.168.206.236,40008,445,64803,445, allow ,5.003946305945459,148,0,0.6931471805599453,0.6931471805599453,1,0, APT_Recon,5.003946305945459,0.6931471805599453,4.31748811353631,0.4054651081081644,4.481998479221771,1.3719810477957948,1.0559664228654868,1.0986122886681098,0.2301881038828935,1
2025-01-01 00:02:46, 192.168.6.184  , 192.168.188.85 ,20396,23,0,0, drop  ,4.564348191467836,95,0,0.6931471805599453,0.0,1,0, APT_Recon,4.564348191467836,0.6931471805599453,3.8815637979434374,0.6931471805599453,4.564348191467836,1.296793904837358,0.7980356677879501,1.0986122886681098,0.2783813950639042,1
2025-01-01 00:02:46, 192.168.6.184  , 192.168.213.152,62865,445,19252,445, allow ,4.897839799950911,133,0,0.6931471805599453,1.3862943611198906,1,0, APT_Recon,4.897839799950911,0.6931471805599453,4.212127597878484,0.22314355131420976,4.0383904458328175,0.0,0.0,0.6931471805599453,0.26898679384946445,1
2025-01-01 00:02:49, 192.168.6.184  , 192.168.110.203,41278,36629,24863,36629, allow ,4.941642422609304,139,0,0.6931471805599453,1.791759469228055,1,0, APT_Recon,4.941642422609304,0.6931471805599453,4.255612709818223,0.15415067982725827,3.9276874674530995,0.0,0.0,0.6931471805599453,0.2664489023742042,1
2025-01-01 00:02:49, 192.168.6.184  , 192.168.213.70 ,20696,1433,0,0, deny  ,4.418840607796598,82,0,0.6931471805599453,0.0,1,0, APT_Recon,4.418840607796598,0.6931471805599453,3.7376696182833684,0.6931471805599453,4.418840607796598,1.449175329248642,1.1182575792104643,1.0986122886681098,0.255358077818799,1
2025-01-01 00:02:54, 192.168.6.184  , 192.168.178.6  ,31483,1433,18601,1433, allow ,4.919980925828125,136,0,0.6931471805599453,1.791759469228055,1,0, APT_Recon,4.919980925828125,0.6931471805599453,4.23410650459726,0.15415067982725827,3.9063026452929543,0.0036297840206818426,0.0,1.0986122886681098,0.2766881184741992,1
2025-01-01 00:02:59, 192.168.6.184  , 192.168.197.66 ,16230,445,55642,445, allow ,4.718498871295094,111,0,0.6931471805599453,0.6931471805599453,1,0, APT_Recon,4.718498871295094,0.6931471805599453,4.034240638152395,0.4054651081081644,4.198079579206648,1.8954447680834918,1.7055954760832082,1.0986122886681098,0.19755274323911476,1
2025-01-01 00:02:59, 192.168.129.47 , 8.223.208.222  ,20812,80,45856,80, allow ,15.411257373596406,3426686,1505324,8.931684110731714,4.795790545596741,4575,2992, Normal,0.8225850834619148,0.42454902520693416,6.4811063496822445,4.151625405053387,13.65412645992156,0.0,0.0,0.6931471805599453,-0.07354841204945528,-1
2025-01-01 00:03:00, 192.168.6.184  , 192.168.44.11  ,41185,445,0,0, drop  ,4.624972813284271,101,0,0.6931471805599453,0.0,1,0, APT_Recon,4.624972813284271,0.6931471805599453,3.9415818076696905,0.6931471805599453,4.624972813284271,1.456938037317812,1.1458869305927382,1.0986122886681098,0.2382158992926134,1
2025-01-01 00:03:00, 192.168.6.184  , 192.168.110.228,12465,445,0,0, drop  ,4.700480365792417,109,0,0.6931471805599453,0.0,1,0, APT_Recon,4.700480365792417,0.6931471805599453,4.0163830207523885,0.6931471805599453,4.700480365792417,0.16410452295377745,0.0,1.0986122886681098,0.3064006151652357,1
2025-01-01 00:03:00, 192.168.6.184  , 192.168.104.111,35368,445,0,0, drop  ,4.454347296253507,85,0,0.6931471805599453,0.0,1,0, APT_Recon,4.454347296253507,0.6931471805599453,3.7727609380946383,0.6931471805599453,4.454347296253507,0.11762954692760927,0.0,1.0986122886681098,0.32078062743789615,1
2025-01-01 00:03:00, 192.168.6.184  , 192.168.208.22 ,59113,56292,2631,56292, allow ,4.844187086458591,126,0,0.6931471805599453,1.0986122886681098,1,0, APT_Recon,4.844187086458591,0.6931471805599453,4.1588830833596715,0.2876820724517809,4.111524064437521,0.0,0.0,0.6931471805599453,0.2780515190879885,1
2025-01-01 00:03:02, 192.168.6.184  , 192.168.213.29 ,1282,1433,0,0, drop  ,4.990432586778736,146,0,0.6931471805599453,0.0,1,0, APT_Recon,4.990432586778736,0.6931471805599453,4.30406509320417,0.6931471805599453,4.990432586778736,0.959444980052126,0.0,1.3862943611198906,0.2761885461751733,1
2025-01-01 00:03:02, 192.168.6.184  , 192.168.19.25  ,52360,49752,44830,49752, allow ,4.5217885770490405,91,0,0.6931471805599453,1.6094379124341003,1,0, APT_Recon,4.5217885770490405,0.6931471805599453,3.8394523125933104,0.18232155679395465,3.5799963718772783,1.410423517154009,1.0163822853289173,1.0986122886681098,0.23058572765841878,1
2025-01-01 00:03:06, 192.168.6.184  , 192.168.250.138,16068,56878,11526,56878, allow ,4.804021044733257,121,0,0.6931471805599453,0.6931471805599453,1,0, APT_Recon,4.804021044733257,0.6931471805599453,4.119037174812473,0.4054651081081644,4.283097465818956,0.0,0.0,0.6931471805599453,0.28597871089578647,1
2025-01-01 00:03:07, 192.168.178.79 , 8.197.51.112   ,60295,80,0,0, deny  ,9.58623934448258,14562,0,0.6931471805599453,0.0,1,0, Normal,9.58623934448258,0.6931471805599453,8.893160828735379,0.6931471805599453,9.58623934448258,0.0,0.0,0.6931471805599453,0.13356446956935808,1
2025-01-01 00:03:07, 192.168.178.79 , 8.231.141.146  ,48344,53,9301,53, allow ,10.412441425669323,26650,6620,3.713572066704308,3.332204510175204,31,9, Normal,1.3925802574173147,1.1631508098056806,6.700070885047507,0.8873031950009028,8.946465036870364,1.3415934327942005,0.9203673882362179,1.0986122886681098,0.1170986934473065,1
2025-01-01 00:03:07, 192.168.6.184  , 192.168.68.161 ,14428,23,0,0, drop  ,5.0106352940962555,149,0,0.6931471805599453,0.0,1,0, APT_Recon,5.0106352940962555,0.6931471805599453,4.324132656254979,0.6931471805599453,5.0106352940962555,0.0,0.0,0.6931471805599453,0.2796487803950073,1
2025-01-01 00:03:07, 192.168.6.184  , 192.168.85.11  ,10556,54412,32395,54412, allow ,4.804021044733257,121,0,0.6931471805599453,1.3862943611198906,1,0, APT_Recon,4.804021044733257,0.6931471805599453,4.119037174812473,0.22314355131420976,3.9455783523453323,0.40178921483340346,0.0,1.0986122886681098,0.2806755463928546,1
2025-01-01 00:03:07, 192.168.6.184  , 192.168.160.55 ,3428,445,0,0, drop  ,4.499809670330265,89,0,0.6931471805599453,0.0,1,0, APT_Recon,4.499809670330265,0.6931471805599453,3.817712325956905,0.6931471805599453,4.499809670330265,1.2859987967953186,0.0,1.0986122886681098,0.2930933951621326,1
2025-01-01 00:03:07, 192.168.6.184  , 192.168.106.58 ,29429,23,0,0, drop  ,4.820281565605037,123,0,0.6931471805599453,0.0,1,0, APT_Recon,4.820281565605037,0.6931471805599453,4.135166556742356,0.6931471805599453,4.820281565605037,0.35644019922048276,0.0,1.0986122886681098,0.2987803935802855,1
2025-01-01 00:03:07, 192.168.6.184  , 192.168.179.96 ,19484,445,0,0, deny  ,4.454347296253507,85,0,0.6931471805599453,0.0,1,0, APT_Recon,4.454347296253507,0.6931471805599453,3.7727609380946383,0.6931471805599453,4.454347296253507,2.0532032066254717,1.7240123136728964,1.6094379124341003,0.20951476491177612,1
2025-01-01 00:03:07, 192.168.6.184  , 192.168.172.24 ,26551,445,0,0, drop  ,4.7535901911063645,115,0,0.6931471805599453,0.0,1,0, APT_Recon,4.7535901911063645,0.6931471805599453,4.069026754237811,0.6931471805599453,4.7535901911063645,0.0,0.0,0.6931471805599453,0.29584856696362144,1
2025-01-01 00:03:07, 192.168.6.184  , 192.168.68.109 ,62224,445,0,0, drop  ,4.584967478670572,97,0,0.6931471805599453,0.0,1,0, APT_Recon,4.584967478670572,0.6931471805599453,3.901972669574645,0.6931471805599453,4.584967478670572,0.0,0.0,0.6931471805599453,0.3080732636906323,1
2025-01-01 00:03:10, 192.168.6.184  , 192.168.182.216,41773,23,0,0, deny  ,4.709530201312334,110,0,0.6931471805599453,0.0,1,0, APT_Recon,4.709530201312334,0.6931471805599453,4.02535169073515,0.6931471805599453,4.709530201312334,1.3888861141990028,1.0475473847084436,1.0986122886681098,0.24608900219757807,1
2025-01-01 00:03:10, 192.168.6.184  , 192.168.25.138 ,8920,1433,0,0, drop  ,4.330733340286331,75,0,0.6931471805599453,0.0,1,0, APT_Recon,4.330733340286331,0.6931471805599453,3.6506582412937387,0.6931471805599453,4.330733340286331,1.5672479961138046,1.2814901749983079,1.0986122886681098,0.25027288939372755,1
2025-01-01 00:03:10, 192.168.6.184  , 192.168.129.241,13627,35008,53956,35008, allow ,4.59511985013459,98,0,0.6931471805599453,1.3862943611198906,1,0, APT_Recon,4.59511985013459,0.6931471805599453,3.912023005428146,0.22314355131420976,3.739284001399888,1.7929142572041656,0.0,1.0986122886681098,0.24574354128365927,1
2025-01-01 00:03:12, 192.168.210.120, 8.235.118.68   ,13864,53,15228,53, allow ,10.714617748755122,23355,21653,4.356708826689592,3.044522437723423,26,51, Normal,0.07566371553258477,-0.6554068525770984,6.359618229324486,1.5404450409471488,9.317321907820102,0.0,0.0,0.6931471805599453,0.10523962928221597,1
2025-01-01 00:03:13, 192.168.6.184  , 192.168.40.1   ,36273,23,0,0, drop  ,4.77912349311153,118,0,0.6931471805599453,0.0,1,0, APT_Recon,4.77912349311153,0.6931471805599453,4.0943445622221,0.6931471805599453,4.77912349311153,0.0,0.0,0.6931471805599453,0.2958815408873596,1
2025-01-01 00:03:13, 192.168.6.184  , 192.168.26.11  ,22037,1433,0,0, drop  ,4.189654742026425,65,0,0.6931471805599453,0.0,1,0, APT_Recon,4.189654742026425,0.6931471805599453,3.5115454388310208,0.6931471805599453,4.189654742026425,0.0,0.0,0.6931471805599453,0.34771642803686154,1
2025-01-01 00:03:13, 192.168.6.184  , 192.168.216.6  ,50222,445,0,0, deny  ,5.003946305945459,148,0,0.6931471805599453,0.0,1,0, APT_Recon,5.003946305945459,0.6931471805599453,4.31748811353631,0.6931471805599453,5.003946305945459,1.3574992936308437,1.0714898297921887,1.0986122886681098,0.2358026626482011,1
2025-01-01 00:03:13, 192.168.6.184  , 192.168.137.3  ,39750,1433,0,0, deny  ,4.51085950651685,90,0,0.6931471805599453,0.0,1,0, APT_Recon,4.51085950651685,0.6931471805599453,3.828641396489095,0.6931471805599453,4.51085950651685,0.18231557441920088,0.0,1.0986122886681098,0.3194597136451114,1
2025-01-01 00:03:13, 192.168.98.84  , 8.66.94.54     ,65041,80,3809,80, allow ,10.490162488585556,8949,27010,4.110873864173311,2.833213344056216,20,40, Normal,-1.1045906581571074,-0.6690496289808849,6.380955754556636,1.5105920777974677,9.146537828734107,0.0,0.0,0.6931471805599453,0.12175308667167073,1
2025-01-01 00:03:23, 192.168.253.180, 8.140.224.40   ,64909,80,55694,80, allow ,10.344545004347415,2725,28361,3.8918202981106265,4.897839799950911,6,42, Normal,-2.342214887764813,-1.8152899666382492,6.454267569195926,0.30616688712588397,8.570116396339484,0.07032092998587594,0.9552562427643168,1.0986122886681098,0.1302509764070997,1
2025-01-01 00:03:23, 192.168.253.180, 8.226.31.188   ,13220,64618,0,0, deny  ,8.322151070212902,4113,0,0.6931471805599453,0.0,1,0, Normal,8.322151070212902,0.6931471805599453,7.629246932551225,0.6931471805599453,8.322151070212902,0.7035806706373102,0.9472079161745923,1.0986122886681098,0.14853605199710807,1
2025-01-01 00:03:29, 192.168.98.84  , 8.67.125.9     ,19532,43944,1993,43944, allow ,10.38582110490087,18893,13503,4.127134385045092,3.044522437723423,42,19, Normal,0.3358584734933423,0.7654678421395715,6.260567839830736,1.3621968095408301,8.988551594755753,1.1846178831271286,0.9249715200340666,1.3862943611198906,0.12432200246202818,1
2025-01-01 00:03:30, 192.168.25.190 , 8.252.47.47    ,42622,443,0,0, deny  ,5.153291594497779,172,0,0.6931471805599453,0.0,1,0, APT_Beacon,5.153291594497779,0.6931471805599453,4.465908118654584,0.6931471805599453,5.153291594497779,0.0,0.0,0.6931471805599453,0.2660228335794324,1
2025-01-01 00:03:30, 192.168.25.190 , 8.252.47.47    ,21420,443,57914,443, allow ,5.231108616854587,123,63,0.6931471805599453,4.110873864173311,1,0, APT_Beacon,0.6613984822453656,0.6931471805599453,4.543294782270004,0.016260520871780308,3.6214833508657156,0.09725245979888815,0.0,1.3862943611198906,0.28420743143894367,1
2025-01-01 00:03:30, 192.168.25.190 , 8.252.47.47    ,38190,443,0,0, deny  ,5.170483995038151,175,0,0.6931471805599453,0.0,1,0, APT_Beacon,5.170483995038151,0.6931471805599453,4.483002552013883,0.6931471805599453,5.170483995038151,1.5329185955686098,1.2139053998461393,1.3862943611198906,0.21124034684614623,1
2025-01-01 00:03:32, 192.168.210.120, 8.83.152.246   ,4495,53,42954,53, allow ,9.477845246989146,7397,5669,2.9444389791664403,4.836281906951478,11,7, Normal,0.2660205756706002,0.4054651081081646,6.534782835797806,0.13353139262452263,7.714121358369769,1.0758070720109552,0.7540757088054358,1.0986122886681098,0.20237812172152703,1
